bill_id,session_id,bill_number,status,status_desc,status_date,title,description,committee_id,committee,last_action_date,last_action,url,state_link
1936981,2177,HSB69,1,Introduced,2025-01-23,"A bill for an act relating to the Iowa lottery.(See HF 260.)","A bill for an act relating to the Iowa lottery.(See HF 260.)",0,,2025-02-06,"Committee report approving bill, renumbered as HF 260.",https://legiscan.com/IA/bill/HSB69/2025,https://www.legis.iowa.gov/legislation/BillBook?ga=91&ba=HSB69
1936913,2177,HSB70,1,Introduced,2025-01-23,"A bill for an act relating to bank utilization of filing services offered by the secretary of state.(See HF 396.)","A bill for an act relating to bank utilization of filing services offered by the secretary of state.(See HF 396.)",0,,2025-02-13,"Committee report approving bill, renumbered as HF 396.",https://legiscan.com/IA/bill/HSB70/2025,https://www.legis.iowa.gov/legislation/BillBook?ga=91&ba=HSB70
1937010,2177,HSB71,1,Introduced,2025-01-23,"A bill for an act relating to contracts entered into by state agencies and including applicability provisions.(See HF 952.)","A bill for an act relating to contracts entered into by state agencies and including applicability provisions.(See HF 952.)",0,,2025-03-12,"Committee report approving bill, renumbered as HF 952.",https://legiscan.com/IA/bill/HSB71/2025,https://www.legis.iowa.gov/legislation/BillBook?ga=91&ba=HSB71
1936900,2177,HSB72,1,Introduced,2025-01-23,"A bill for an act relating to matters under the purview of the department of management, making appropriations, and including applicability provisions.(See HF 756, HF 1028.)","A bill for an act relating to matters under the purview of the department of management, making appropriations, and including applicability provisions.(See HF 756, HF 1028.)",0,,2025-03-05,"Committee report approving bill, renumbered as HF 756.",https://legiscan.com/IA/bill/HSB72/2025,https://www.legis.iowa.gov/legislation/BillBook?ga=91&ba=HSB72
1937122,2177,HSB73,1,Introduced,2025-01-23,"A bill for an act relating to the Iowa public employees' retirement system's notification requirements to members.(See HF 261.)","A bill for an act relating to the Iowa public employees' retirement system's notification requirements to members.(See HF 261.)",0,,2025-02-06,"Committee report approving bill, renumbered as HF 261.",https://legiscan.com/IA/bill/HSB73/2025,https://www.legis.iowa.gov/legislation/BillBook?ga=91&ba=HSB73
1937080,2177,HSB74,1,Introduced,2025-01-23,"A bill for an act relating to the address confidentiality program.(See HF 397.)","A bill for an act relating to the address confidentiality program.(See HF 397.)",0,,2025-02-13,"Committee report approving bill, renumbered as HF 397.",https://legiscan.com/IA/bill/HSB74/2025,https://www.legis.iowa.gov/legislation/BillBook?ga=91&ba=HSB74
1937038,2177,HSB75,1,Introduced,2025-01-23,"A bill for an act relating to public notice requirements for meetings of a governmental body.(See HF 259.)","A bill for an act relating to public notice requirements for meetings of a governmental body.(See HF 259.)",0,,2025-02-06,"Committee report approving bill, renumbered as HF 259.",https://legiscan.com/IA/bill/HSB75/2025,https://www.legis.iowa.gov/legislation/BillBook?ga=91&ba=HSB75
1936958,2177,HSB76,1,Introduced,2025-01-23,"A bill for an act relating to public records requests.(See HF 400.)","A bill for an act relating to public records requests.(See HF 400.)",0,,2025-02-13,"Committee report approving bill, renumbered as HF 400.",https://legiscan.com/IA/bill/HSB76/2025,https://www.legis.iowa.gov/legislation/BillBook?ga=91&ba=HSB76
1937133,2177,HSB77,1,Introduced,2025-01-23,"A bill for an act relating to the filing of complaints with the Iowa public information board.(See HF 768.)","A bill for an act relating to the filing of complaints with the Iowa public information board.(See HF 768.)",0,,2025-03-05,"Committee report approving bill, renumbered as HF 768.",https://legiscan.com/IA/bill/HSB77/2025,https://www.legis.iowa.gov/legislation/BillBook?ga=91&ba=HSB77
1936885,2177,HSB78,1,Introduced,2025-01-23,"A bill for an act relating to government employee paid leave.(See HF 889.)","A bill for an act relating to government employee paid leave.(See HF 889.)",0,,2025-03-07,"Committee report approving bill, renumbered as HF 889.",https://legiscan.com/IA/bill/HSB78/2025,https://www.legis.iowa.gov/legislation/BillBook?ga=91&ba=HSB78
1937152,2177,HSB79,1,Introduced,2025-01-23,"A bill for an act relating to alcoholic beverages, including license authorizations and fee determinations, and including effective date and applicability provisions.(See HF 470.)","A bill for an act relating to alcoholic beverages, including license authorizations and fee determinations, and including effective date and applicability provisions.(See HF 470.)",0,,2025-02-19,"Committee report approving bill, renumbered as HF 470.",https://legiscan.com/IA/bill/HSB79/2025,https://www.legis.iowa.gov/legislation/BillBook?ga=91&ba=HSB79
1936998,2177,HSB80,1,Introduced,2025-01-23,"A bill for an act concerning the licensing and regulation of gambling games, including a moratorium on the issuance of new licenses, providing fees, and including effective date and retroactive applicability provisions.(See HF 144.)","A bill for an act concerning the licensing and regulation of gambling games, including a moratorium on the issuance of new licenses, providing fees, and including effective date and retroactive applicability provisions.(See HF 144.)",0,,2025-01-27,"Committee report approving bill, renumbered as HF 144.",https://legiscan.com/IA/bill/HSB80/2025,https://www.legis.iowa.gov/legislation/BillBook?ga=91&ba=HSB80
1937096,2177,HSB81,1,Introduced,2025-01-23,"A bill for an act relating to solar energy by establishing a community solar facility program.(See HF 404.)","A bill for an act relating to solar energy by establishing a community solar facility program.(See HF 404.)",0,,2025-02-13,"Committee report approving bill, renumbered as HF 404.",https://legiscan.com/IA/bill/HSB81/2025,https://www.legis.iowa.gov/legislation/BillBook?ga=91&ba=HSB81
1937373,2177,HSB82,1,Introduced,2025-01-23,"A bill for an act relating to city civil service employees and related procedures and including effective date provisions.(See HF 641.)","A bill for an act relating to city civil service employees and related procedures and including effective date provisions.(See HF 641.)",0,,2025-02-28,"Committee report approving bill, renumbered as HF 641.",https://legiscan.com/IA/bill/HSB82/2025,https://www.legis.iowa.gov/legislation/BillBook?ga=91&ba=HSB82
1937445,2177,HSB83,1,Introduced,2025-01-23,"A bill for an act designating certain county flood mitigation activities as an essential county purpose.","A bill for an act designating certain county flood mitigation activities as an essential county purpose.",1462,"House Local Government",2025-02-11,"Subcommittee recommends amendment and passage.",https://legiscan.com/IA/bill/HSB83/2025,https://www.legis.iowa.gov/legislation/BillBook?ga=91&ba=HSB83
1938349,2177,HSB84,1,Introduced,2025-01-23,"A bill for an act prohibiting school districts, charter schools, and innovation zone schools from providing any program, curriculum, test, survey, questionnaire, promotion, or instruction relating to gender identity or sexual orientation to students in grades seven through twelve.","A bill for an act prohibiting school districts, charter schools, and innovation zone schools from providing any program, curriculum, test, survey, questionnaire, promotion, or instruction relating to gender identity or sexual orientation to students in grades seven through twelve.",1455,"House Education",2025-02-12,"Subcommittee recommends passage.",https://legiscan.com/IA/bill/HSB84/2025,https://www.legis.iowa.gov/legislation/BillBook?ga=91&ba=HSB84
1942309,2177,HSB85,1,Introduced,2025-01-27,"A bill for an act relating to testimony at involuntary commitment hearings by physician assistants and advanced registered nurse practitioners.(See HF 313.)","A bill for an act relating to testimony at involuntary commitment hearings by physician assistants and advanced registered nurse practitioners.(See HF 313.)",0,,2025-02-10,"Committee report approving bill, renumbered as HF 313.",https://legiscan.com/IA/bill/HSB85/2025,https://www.legis.iowa.gov/legislation/BillBook?ga=91&ba=HSB85
1942291,2177,HSB86,1,Introduced,2025-01-27,"A bill for an act modifying provisions related to school concussion and brain injury policies.(See HF 471.)","A bill for an act modifying provisions related to school concussion and brain injury policies.(See HF 471.)",0,,2025-02-19,"Committee report approving bill, renumbered as HF 471.",https://legiscan.com/IA/bill/HSB86/2025,https://www.legis.iowa.gov/legislation/BillBook?ga=91&ba=HSB86
1943523,2177,HSB87,1,Introduced,2025-01-28,"A bill for an act enacting the physician assistant licensure compact.(See HF 300.)","A bill for an act enacting the physician assistant licensure compact.(See HF 300.)",0,,2025-02-10,"Committee report approving bill, renumbered as HF 300.",https://legiscan.com/IA/bill/HSB87/2025,https://www.legis.iowa.gov/legislation/BillBook?ga=91&ba=HSB87
1943688,2177,HSB88,1,Introduced,2025-01-28,"A bill for an act relating to electronic filing of sales and use tax returns, and including effective date provisions.(See HF 653.)","A bill for an act relating to electronic filing of sales and use tax returns, and including effective date provisions.(See HF 653.)",0,,2025-02-28,"Committee report approving bill, renumbered as HF 653.",https://legiscan.com/IA/bill/HSB88/2025,https://www.legis.iowa.gov/legislation/BillBook?ga=91&ba=HSB88
1943744,2177,HSB89,1,Introduced,2025-01-28,"A bill for an act relating to the administration of the tax by the department of revenue by modifying provisions related to personal income, property, sales and use, motor fuel, and inheritance taxes, changing tax expenditure reviews, and including effective date and retroactive applicability provisions.(See HF 976.)","A bill for an act relating to the administration of the tax by the department of revenue by modifying provisions related to personal income, property, sales and use, motor fuel, and inheritance taxes, changing tax expenditure reviews, and including effective date and retroactive applicability provisions.(See HF 976.)",0,,2025-03-24,"Committee report approving bill, renumbered as HF 976.",https://legiscan.com/IA/bill/HSB89/2025,https://www.legis.iowa.gov/legislation/BillBook?ga=91&ba=HSB89
1943591,2177,HSB90,1,Introduced,2025-01-28,"A bill for an act relating to cigarette and tobacco product regulations including vapor products by requiring the electronic filing of returns and other related matters, and providing penalties.(See HF 1052.)","A bill for an act relating to cigarette and tobacco product regulations including vapor products by requiring the electronic filing of returns and other related matters, and providing penalties.(See HF 1052.)",0,,2025-05-13,"Committee report approving bill, renumbered as HF 1052.",https://legiscan.com/IA/bill/HSB90/2025,https://www.legis.iowa.gov/legislation/BillBook?ga=91&ba=HSB90
1943575,2177,HSB91,1,Introduced,2025-01-28,"A bill for an act relating to state income tax withholdings on winnings from sports wagering, and including effective date provisions.(See HF 794.)","A bill for an act relating to state income tax withholdings on winnings from sports wagering, and including effective date provisions.(See HF 794.)",0,,2025-03-05,"Committee report approving bill, renumbered as HF 794.",https://legiscan.com/IA/bill/HSB91/2025,https://www.legis.iowa.gov/legislation/BillBook?ga=91&ba=HSB91
1943549,2177,HSB92,1,Introduced,2025-01-28,"A bill for an act relating to the measurement of units sold for purposes of cigarette and tobacco regulation and taxation, and including effective date provisions.(See HF 795.)","A bill for an act relating to the measurement of units sold for purposes of cigarette and tobacco regulation and taxation, and including effective date provisions.(See HF 795.)",0,,2025-03-05,"Committee report approving bill, renumbered as HF 795.",https://legiscan.com/IA/bill/HSB92/2025,https://www.legis.iowa.gov/legislation/BillBook?ga=91&ba=HSB92
1943702,2177,HSB93,1,Introduced,2025-01-28,"A concurrent resolution relating to the joint rules governing lobbyists of the Senate and House of Representatives for the Ninety-first General Assembly.(See HCR 4.)","A concurrent resolution relating to the joint rules governing lobbyists of the Senate and House of Representatives for the Ninety-first General Assembly.(See HCR 4.)",0,,2025-02-03,"Committee report approving bill, renumbered as HCR 4.",https://legiscan.com/IA/bill/HSB93/2025,https://www.legis.iowa.gov/legislation/BillBook?ga=91&ba=HSB93
1943538,2177,HSB94,1,Introduced,2025-01-28,"A resolution relating to the code of ethics of the House of Representatives for the Ninety-first General Assembly.(See HR 4.)","A resolution relating to the code of ethics of the House of Representatives for the Ninety-first General Assembly.(See HR 4.)",0,,2025-02-03,"Committee report approving bill, renumbered as HR 4.",https://legiscan.com/IA/bill/HSB94/2025,https://www.legis.iowa.gov/legislation/BillBook?ga=91&ba=HSB94
1943676,2177,HSB95,1,Introduced,2025-01-28,"A bill for an act relating to requirements for, and regular meetings of, the board of directors of a state bank.(See HF 311.)","A bill for an act relating to requirements for, and regular meetings of, the board of directors of a state bank.(See HF 311.)",0,,2025-02-10,"Committee report approving bill, renumbered as HF 311.",https://legiscan.com/IA/bill/HSB95/2025,https://www.legis.iowa.gov/legislation/BillBook?ga=91&ba=HSB95
1943715,2177,HSB96,1,Introduced,2025-01-28,"A bill for an act relating to permissible local sales and services tax expenditures.","A bill for an act relating to permissible local sales and services tax expenditures.",1462,"House Local Government",2025-01-29,"Subcommittee recommends passage.",https://legiscan.com/IA/bill/HSB96/2025,https://www.legis.iowa.gov/legislation/BillBook?ga=91&ba=HSB96
1944041,2177,HSB97,1,Introduced,2025-01-28,"A bill for an act relating to reference to certain specified natural formations in classroom instruction and handouts provided to students enrolled in school districts, charter schools, and innovation zone schools.","A bill for an act relating to reference to certain specified natural formations in classroom instruction and handouts provided to students enrolled in school districts, charter schools, and innovation zone schools.",1455,"House Education",2025-02-03,"Subcommittee recommends passage.",https://legiscan.com/IA/bill/HSB97/2025,https://www.legis.iowa.gov/legislation/BillBook?ga=91&ba=HSB97
1945777,2177,HSB98,1,Introduced,2025-01-29,"A bill for an act relating to certain emergency services provided by a city.(See HF 297.)","A bill for an act relating to certain emergency services provided by a city.(See HF 297.)",0,,2025-02-10,"Committee report approving bill, renumbered as HF 297.",https://legiscan.com/IA/bill/HSB98/2025,https://www.legis.iowa.gov/legislation/BillBook?ga=91&ba=HSB98
1945595,2177,HSB99,1,Introduced,2025-01-29,"A bill for an act relating to pharmacy benefits managers, pharmacies, and prescription drugs and including applicability provisions.(See HF 852.)","A bill for an act relating to pharmacy benefits managers, pharmacies, and prescription drugs and including applicability provisions.(See HF 852.)",0,,2025-03-07,"Committee report approving bill, renumbered as HF 852.",https://legiscan.com/IA/bill/HSB99/2025,https://www.legis.iowa.gov/legislation/BillBook?ga=91&ba=HSB99
1945738,2177,HSB100,1,Introduced,2025-01-29,"A bill for an act relating to cost-sharing requirements for supplemental and diagnostic breast examinations.(See HF 318.)","A bill for an act relating to cost-sharing requirements for supplemental and diagnostic breast examinations.(See HF 318.)",0,,2025-02-10,"Committee report approving bill, renumbered as HF 318.",https://legiscan.com/IA/bill/HSB100/2025,https://www.legis.iowa.gov/legislation/BillBook?ga=91&ba=HSB100
1945523,2177,HSB101,1,Introduced,2025-01-29,"A resolution relating to permanent rules of the House of Representatives for the Ninety-first General Assembly.(See HR 5.)","A resolution relating to permanent rules of the House of Representatives for the Ninety-first General Assembly.(See HR 5.)",0,,2025-02-03,"Committee report approving bill, renumbered as HR 5.",https://legiscan.com/IA/bill/HSB101/2025,https://www.legis.iowa.gov/legislation/BillBook?ga=91&ba=HSB101
1945635,2177,HSB102,1,Introduced,2025-01-29,"A concurrent resolution relating to joint rules of the Senate and House of Representatives for the Ninety-first General Assembly.(See HCR 5.)","A concurrent resolution relating to joint rules of the Senate and House of Representatives for the Ninety-first General Assembly.(See HCR 5.)",0,,2025-02-03,"Committee report approving bill, renumbered as HCR 5.",https://legiscan.com/IA/bill/HSB102/2025,https://www.legis.iowa.gov/legislation/BillBook?ga=91&ba=HSB102
1946149,2177,HSB103,1,Introduced,2025-01-29,"A bill for an act relating to duties of the department of natural resources related to air quality including reporting requirements, certifications, data gathering, and rules references.(See HF 847.)","A bill for an act relating to duties of the department of natural resources related to air quality including reporting requirements, certifications, data gathering, and rules references.(See HF 847.)",0,,2025-03-07,"Committee report approving bill, renumbered as HF 847.",https://legiscan.com/IA/bill/HSB103/2025,https://www.legis.iowa.gov/legislation/BillBook?ga=91&ba=HSB103
1946727,2177,HSB104,1,Introduced,2025-01-29,"A bill for an act relating to emergency telephone systems including next generation 911 systems and public safety answering points.","A bill for an act relating to emergency telephone systems including next generation 911 systems and public safety answering points.",0,,2025-02-24,"Tabled until future meeting.",https://legiscan.com/IA/bill/HSB104/2025,https://www.legis.iowa.gov/legislation/BillBook?ga=91&ba=HSB104
1947942,2177,HSB105,1,Introduced,2025-01-30,"A bill for an act relating to charter schools, including by modifying provisions related to charter school board member requirements and charter school student participation in the district-to-community college sharing or concurrent enrollment program.(See HF 785.)","A bill for an act relating to charter schools, including by modifying provisions related to charter school board member requirements and charter school student participation in the district-to-community college sharing or concurrent enrollment program.(See HF 785.)",0,,2025-03-05,"Committee report approving bill, renumbered as HF 785.",https://legiscan.com/IA/bill/HSB105/2025,https://www.legis.iowa.gov/legislation/BillBook?ga=91&ba=HSB105
1947859,2177,HSB106,1,Introduced,2025-01-30,"A bill for an act relating to electronic devices in schools, including student access during instructional hours, school safety plans, and instruction related to the effects of social media in grades six through eight, and including effective date provisions.(See HF 782.)","A bill for an act relating to electronic devices in schools, including student access during instructional hours, school safety plans, and instruction related to the effects of social media in grades six through eight, and including effective date provisions.(See HF 782.)",0,,2025-03-05,"Committee report approving bill, renumbered as HF 782.",https://legiscan.com/IA/bill/HSB106/2025,https://www.legis.iowa.gov/legislation/BillBook?ga=91&ba=HSB106
1948679,2177,HSB107,1,Introduced,2025-01-30,"A bill for an act relating to approved courses of instruction for school bus drivers.(See HF 395.)","A bill for an act relating to approved courses of instruction for school bus drivers.(See HF 395.)",0,,2025-02-13,"Committee report approving bill, renumbered as HF 395.",https://legiscan.com/IA/bill/HSB107/2025,https://www.legis.iowa.gov/legislation/BillBook?ga=91&ba=HSB107
1949068,2177,HSB108,1,Introduced,2025-01-30,"A bill for an act relating to payments to charter schools by a school district of residence for students enrolled in a charter school, and including effective date provisions.(See HF 789.)","A bill for an act relating to payments to charter schools by a school district of residence for students enrolled in a charter school, and including effective date provisions.(See HF 789.)",0,,2025-03-05,"Committee report approving bill, renumbered as HF 789.",https://legiscan.com/IA/bill/HSB108/2025,https://www.legis.iowa.gov/legislation/BillBook?ga=91&ba=HSB108
1949031,2177,HSB109,1,Introduced,2025-01-30,"A bill for an act providing fees for the filing of a biennial report by business entities with the secretary of state.(See HF 759, HF 997.)","A bill for an act providing fees for the filing of a biennial report by business entities with the secretary of state.(See HF 759, HF 997.)",0,,2025-03-05,"Committee report approving bill, renumbered as HF 759.",https://legiscan.com/IA/bill/HSB109/2025,https://www.legis.iowa.gov/legislation/BillBook?ga=91&ba=HSB109
1948492,2177,HSB110,1,Introduced,2025-01-30,"A bill for an act relating to matters before the Iowa ethics and campaign disclosure board, including campaign finance filings and attribution statements.(See HF 544.)","A bill for an act relating to matters before the Iowa ethics and campaign disclosure board, including campaign finance filings and attribution statements.(See HF 544.)",0,,2025-02-20,"Committee report approving bill, renumbered as HF 544.",https://legiscan.com/IA/bill/HSB110/2025,https://www.legis.iowa.gov/legislation/BillBook?ga=91&ba=HSB110
1948380,2177,HSB111,1,Introduced,2025-01-30,"A bill for an act relating to the duties of the director of the department of corrections, the board of corrections, superintendents, and district directors.(See HF 398.)","A bill for an act relating to the duties of the director of the department of corrections, the board of corrections, superintendents, and district directors.(See HF 398.)",0,,2025-02-13,"Committee report approving bill, renumbered as HF 398.",https://legiscan.com/IA/bill/HSB111/2025,https://www.legis.iowa.gov/legislation/BillBook?ga=91&ba=HSB111
1948528,2177,HSB112,1,Introduced,2025-01-30,"A bill for an act providing for the continuation of health insurance in certain circumstances for the surviving spouse and each surviving child of employees of the state of Iowa.(See HF 913, HF 1016.)","A bill for an act providing for the continuation of health insurance in certain circumstances for the surviving spouse and each surviving child of employees of the state of Iowa.(See HF 913, HF 1016.)",0,,2025-03-11,"Committee report approving bill, renumbered as HF 913.",https://legiscan.com/IA/bill/HSB112/2025,https://www.legis.iowa.gov/legislation/BillBook?ga=91&ba=HSB112
1948990,2177,HSB113,1,Introduced,2025-01-30,"A bill for an act relating to library services provided by the department of administrative services.(See HF 399.)","A bill for an act relating to library services provided by the department of administrative services.(See HF 399.)",0,,2025-02-13,"Committee report approving bill, renumbered as HF 399.",https://legiscan.com/IA/bill/HSB113/2025,https://www.legis.iowa.gov/legislation/BillBook?ga=91&ba=HSB113
1948421,2177,HSB114,1,Introduced,2025-01-30,"A bill for an act relating to unemployment insurance taxes on employers.","A bill for an act relating to unemployment insurance taxes on employers.",4722,"House Labor and Workforce",2025-01-30,"Subcommittee: Kniff McCulla, Cooling and Meggers. H.J. 172.",https://legiscan.com/IA/bill/HSB114/2025,https://www.legis.iowa.gov/legislation/BillBook?ga=91&ba=HSB114
1951410,2177,HSB115,1,Introduced,2025-02-03,"A bill for an act relating to statutory corrections which may adjust language to reflect current practices, insert earlier omissions, delete redundancies and inaccuracies, resolve inconsistencies and conflicts, remove ambiguities, and provide for Code editor directives.(See HF 381.)","A bill for an act relating to statutory corrections which may adjust language to reflect current practices, insert earlier omissions, delete redundancies and inaccuracies, resolve inconsistencies and conflicts, remove ambiguities, and provide for Code editor directives.(See HF 381.)",0,,2025-02-13,"Committee report approving bill, renumbered as HF 381.",https://legiscan.com/IA/bill/HSB115/2025,https://www.legis.iowa.gov/legislation/BillBook?ga=91&ba=HSB115
1951696,2177,HSB116,1,Introduced,2025-02-03,"A bill for an act creating a special motion for expedited relief in actions involving the exercise of the right of freedom of speech and of the press, the right to assemble and petition, and the right of association, and including applicability provisions.(See HF 472.)","A bill for an act creating a special motion for expedited relief in actions involving the exercise of the right of freedom of speech and of the press, the right to assemble and petition, and the right of association, and including applicability provisions.(See HF 472.)",0,,2025-02-19,"Committee report approving bill, renumbered as HF 472.",https://legiscan.com/IA/bill/HSB116/2025,https://www.legis.iowa.gov/legislation/BillBook?ga=91&ba=HSB116
1951756,2177,HSB117,1,Introduced,2025-02-03,"A bill for an act relating to court records for residential forcible entry and detainer actions and including effective date provisions.","A bill for an act relating to court records for residential forcible entry and detainer actions and including effective date provisions.",1460,"House Judiciary",2025-02-25,"Subcommittee recommends passage.",https://legiscan.com/IA/bill/HSB117/2025,https://www.legis.iowa.gov/legislation/BillBook?ga=91&ba=HSB117
1951462,2177,HSB118,1,Introduced,2025-02-03,"A bill for an act authorizing manufacturers of battery electric motor vehicles to be licensed as motor vehicle dealers.","A bill for an act authorizing manufacturers of battery electric motor vehicles to be licensed as motor vehicle dealers.",1460,"House Judiciary",2025-02-19,"Subcommittee recommends passage.",https://legiscan.com/IA/bill/HSB118/2025,https://www.legis.iowa.gov/legislation/BillBook?ga=91&ba=HSB118
1951612,2177,HSB119,1,Introduced,2025-02-03,"A bill for an act enacting the dietitian licensure compact.(See HF 532.)","A bill for an act enacting the dietitian licensure compact.(See HF 532.)",0,,2025-02-20,"Committee report approving bill, renumbered as HF 532.",https://legiscan.com/IA/bill/HSB119/2025,https://www.legis.iowa.gov/legislation/BillBook?ga=91&ba=HSB119
1951631,2177,HSB120,1,Introduced,2025-02-03,"A bill for an act enacting the respiratory care interstate compact.(See HF 547.)","A bill for an act enacting the respiratory care interstate compact.(See HF 547.)",0,,2025-02-20,"Committee report approving bill, renumbered as HF 547.",https://legiscan.com/IA/bill/HSB120/2025,https://www.legis.iowa.gov/legislation/BillBook?ga=91&ba=HSB120
1951831,2177,HSB121,1,Introduced,2025-02-03,"A bill for an act relating to peer review committees and organ procurement organizations.(See HF 806.)","A bill for an act relating to peer review committees and organ procurement organizations.(See HF 806.)",0,,2025-03-05,"Committee report approving bill, renumbered as HF 806.",https://legiscan.com/IA/bill/HSB121/2025,https://www.legis.iowa.gov/legislation/BillBook?ga=91&ba=HSB121
1952228,2177,HSB122,1,Introduced,2025-02-03,"A bill for an act relating to Hawki coverage for the treatment of autism spectrum disorder applied behavior analysis services, the autism support program, and making an appropriation.(See HF 509.)","A bill for an act relating to Hawki coverage for the treatment of autism spectrum disorder applied behavior analysis services, the autism support program, and making an appropriation.(See HF 509.)",0,,2025-02-20,"Committee report approving bill, renumbered as HF 509.",https://legiscan.com/IA/bill/HSB122/2025,https://www.legis.iowa.gov/legislation/BillBook?ga=91&ba=HSB122
1956443,2177,HSB123,1,Introduced,2025-02-05,"A bill for an act relating to energy systems by modifying electric power generation, energy storage, and transmission facility ratemaking principles, creating tariffs for public utility innovation programs, implementing land restoration standards, including right of first refusal, modifying the energy infrastructure revolving loan program, and creating regulations for anaerobic digester systems, making appropriations, providing penalties, and including effective date and applicability provisions.(See HF 834.)","A bill for an act relating to energy systems by modifying electric power generation, energy storage, and transmission facility ratemaking principles, creating tariffs for public utility innovation programs, implementing land restoration standards, including right of first refusal, modifying the energy infrastructure revolving loan program, and creating regulations for anaerobic digester systems, making appropriations, providing penalties, and including effective date and applicability provisions.(See HF 834.)",0,,2025-03-07,"Committee report approving bill, renumbered as HF 834.",https://legiscan.com/IA/bill/HSB123/2025,https://www.legis.iowa.gov/legislation/BillBook?ga=91&ba=HSB123
1956104,2177,HSB124,1,Introduced,2025-02-05,"A bill for an act relating to initial appearance minimum bond amounts for certain criminal offenses.(See HF 546.)","A bill for an act relating to initial appearance minimum bond amounts for certain criminal offenses.(See HF 546.)",0,,2025-02-20,"Committee report approving bill, renumbered as HF 546.",https://legiscan.com/IA/bill/HSB124/2025,https://www.legis.iowa.gov/legislation/BillBook?ga=91&ba=HSB124
1956514,2177,HSB125,1,Introduced,2025-02-05,"A bill for an act relating to closing costs for a debt secured by an interest in land.(See HF 512.)","A bill for an act relating to closing costs for a debt secured by an interest in land.(See HF 512.)",0,,2025-02-20,"Committee report approving bill, renumbered as HF 512.",https://legiscan.com/IA/bill/HSB125/2025,https://www.legis.iowa.gov/legislation/BillBook?ga=91&ba=HSB125
1957001,2177,HSB126,1,Introduced,2025-02-05,"A bill for an act relating to the sales tax exemption for the purchase of central office equipment or transmission equipment used by certain entities primarily in the furnishing of telecommunications services on a commercial basis.","A bill for an act relating to the sales tax exemption for the purchase of central office equipment or transmission equipment used by certain entities primarily in the furnishing of telecommunications services on a commercial basis.",4721,"House Economic Growth and Technology",2025-02-05,"Subcommittee: Sexton, Madison and Weldon. H.J. 184.",https://legiscan.com/IA/bill/HSB126/2025,https://www.legis.iowa.gov/legislation/BillBook?ga=91&ba=HSB126
1956726,2177,HSB127,1,Introduced,2025-02-05,"A bill for an act relating to small businesses and the community attraction and tourism program.","A bill for an act relating to small businesses and the community attraction and tourism program.",4721,"House Economic Growth and Technology",2025-02-11,"Subcommittee recommends passage.",https://legiscan.com/IA/bill/HSB127/2025,https://www.legis.iowa.gov/legislation/BillBook?ga=91&ba=HSB127
1957210,2177,HSB128,1,Introduced,2025-02-05,"A bill for an act relating to the midwest interstate passenger rail compact, and including effective date provisions.(See HF 533.)","A bill for an act relating to the midwest interstate passenger rail compact, and including effective date provisions.(See HF 533.)",0,,2025-02-20,"Committee report approving bill, renumbered as HF 533.",https://legiscan.com/IA/bill/HSB128/2025,https://www.legis.iowa.gov/legislation/BillBook?ga=91&ba=HSB128
1956657,2177,HSB129,1,Introduced,2025-02-05,"A bill for an act relating to the maximum amount of workforce housing tax incentives available against the individual and corporate income taxes, the franchise tax, the insurance premiums tax, and the moneys and credits tax.","A bill for an act relating to the maximum amount of workforce housing tax incentives available against the individual and corporate income taxes, the franchise tax, the insurance premiums tax, and the moneys and credits tax.",4721,"House Economic Growth and Technology",2025-02-12,"Subcommittee recommends passage.",https://legiscan.com/IA/bill/HSB129/2025,https://www.legis.iowa.gov/legislation/BillBook?ga=91&ba=HSB129
1956934,2177,HSB130,1,Introduced,2025-02-05,"A bill for an act creating the quantum technology tax credit available against the individual and corporate income taxes, and including applicability provisions.","A bill for an act creating the quantum technology tax credit available against the individual and corporate income taxes, and including applicability provisions.",4721,"House Economic Growth and Technology",2025-02-12,"Subcommittee recommends passage.",https://legiscan.com/IA/bill/HSB130/2025,https://www.legis.iowa.gov/legislation/BillBook?ga=91&ba=HSB130
1957277,2177,HSB131,1,Introduced,2025-02-05,"A bill for an act providing for the marketing of grain by licensed warehouse operators and grain dealers, including by providing for indemnity fees and the indemnification of grain depositors and sellers for losses following the cessation of a license or bankruptcy.(See HF 508, HF 999.)","A bill for an act providing for the marketing of grain by licensed warehouse operators and grain dealers, including by providing for indemnity fees and the indemnification of grain depositors and sellers for losses following the cessation of a license or bankruptcy.(See HF 508, HF 999.)",0,,2025-02-20,"Committee report approving bill, renumbered as HF 508.",https://legiscan.com/IA/bill/HSB131/2025,https://www.legis.iowa.gov/legislation/BillBook?ga=91&ba=HSB131
1956864,2177,HSB132,1,Introduced,2025-02-05,"A bill for an act relating to the powers and duties of the Iowa sheep and wool promotion board, by changing its name to the Iowa sheep promotion board, eliminating the assessment on wool, changing the assessment rate on sheep, and providing for the collection and expenditure of moneys imposed by the assessment.(See HF 800.)","A bill for an act relating to the powers and duties of the Iowa sheep and wool promotion board, by changing its name to the Iowa sheep promotion board, eliminating the assessment on wool, changing the assessment rate on sheep, and providing for the collection and expenditure of moneys imposed by the assessment.(See HF 800.)",0,,2025-03-05,"Committee report approving bill, renumbered as HF 800.",https://legiscan.com/IA/bill/HSB132/2025,https://www.legis.iowa.gov/legislation/BillBook?ga=91&ba=HSB132
